ling		
29.00	 0.01	26.42	-0.00	26.13	12.23	cooling		
29.02	 0.02	26.43	 0.01	26.13	12.25	cooling		
29.04	 0.04	26.42	-0.00	26.13	12.26	cooling		
29.04	 0.04	26.45	 0.02	26.13	12.28	cooling		
29.06	 0.05	26.42	-0.00	26.13	12.27	cooling		
29.08	 0.06	26.43	 0.01	26.13	12.29	cooling		
29.10	 0.08	26.43	 0.00	26.13	12.30	cooling		
29.12	 0.08	26.42	-0.01	26.13	12.30	cooling		
29.15	 0.10	26.42	-0.00	26.13	12.31	cooling		
29.19	 0.13	26.43	 0.01	26.13	12.35	cooling		
29.19	 0.11	26.43	 0.00	26.13	12.34	cooling		
29.22	 0.13	26.42	-0.01	26.13	12.34	cooling		
29.23	 0.13	26.45	 0.01	26.13	12.37	cooling		
29.23	 0.12	26.45	 0.01	26.13	12.36	cooling		
29.26	 0.13	26.43	 0.00	26.13	12.37	cooling		
29.29	 0.15	26.45	 0.01	26.19	12.39	cooling		
29.32	 0.16	26.43	 0.00	26.13	12.40	cooling		
29.32	 0.14	26.45	 0.01	26.13	12.39	cooling		
29.33	 0.14	26.46	 0.02	26.13	12.40	cooling		
29.36	 0.15	26.45	 0.01	26.13	12.41	cooling		
29.35	 0.13	26.46	 0.02	26.13	12.40	cooling		
29.39	 0.14	26.43	-0.00	26.13	12.40	cooling		
29.38	 0.12	26.42	-0.01	26.13	12.37	cooling		
29.41	 0.14	26.43	-0.00	26.19	12.40	cooling		
29.42	 0.14	26.46	 0.02	26.13	12.42	cooling		
29.42	 0.12	26.45	 0.01	26.13	12.40	cooling		
29.44	 0.12	26.46	 0.01	26.13	12.42	cooling		
29.45	 0.12	26.45	 0.00	26.13	12.41	cooling		
29.45	 0.11	26.46	 0.01	26.13	12.41	cooling		
29.47	 0.12	26.45	 0.00	26.13	12.41	cooling		
29.45	 0.09	26.43	-0.01	26.13	12.38	cooling		
29.45	 0.08	26.45	 0.00	26.13	12.39	cooling		
29.45	 0.07	26.47	 0.02	26.13	12.40	cooling		
29.47	 0.08	26.45	 0.00	26.13	12.39	cooling		
29.46	 0.07	26.46	 0.01	26.19	12.39	cooling		
29.45	 0.05	26.43	-0.01	26.19	12.36	cooling		
29.46	 0.05	26.45	 0.00	26.13	12.37	cooling		
29.45	 0.03	26.45	 0.00	26.13	12.36	cooling		
29.44	 0.02	26.43	-0.01	26.13	12.34	cooling		
29.44	 0.02	26.43	-0.01	26.13	12.34	cooling		
29.43	 0.01	26.45	 0.00	26.13	12.34	cooling		
29.43	 0.01	26.46	 0.01	26.19	12.35	cooling		
29.41	-0.01	26.43	-0.01	26.19	12.31	cooling		
29.43	 0.01	26.46	 0.01	26.13	12.35	cooling		
29.41	-0.01	26.46	 0.01	26.13	12.33	cooling		
29.42	 0.00	26.46	 0.01	26.19	12.34	cooling		
29.40	-0.02	26.45	-0.00	26.13	12.32	cooling		
29.42	-0.00	26.46	 0.01	26.13	12.34	cooling		
29.42	-0.00	26.43	-0.01	26.13	12.32	cooling		
29.43	 0.01	26.46	 0.01	26.19	12.35	cooling		
29.42	 0.00	26.46	 0.01	26.19	12.34	cooling		
29.42	 0.00	26.46	 0.01	26.19	12.34	cooling		
29.43	 0.01	26.46	 0.01	26.19	12.35	cooling		
29.42	-0.00	26.47	 0.02	26.19	12.35	cooling		
29.42	 0.00	26.46	 0.00	26.13	12.34	cooling		
29.43	 0.01	26.45	-0.01	26.19	12.34	cooling		
29.41	-0.01	26.47	 0.01	26.19	12.34	cooling		
29.41	-0.01	26.46	 0.00	26.19	12.33	cooling		
29.40	-0.02	26.47	 0.01	26.19	12.34	cooling		
29.39	-0.02	26.43	-0.02	26.19	12.30	cooling		
29.39	-0.02	26.45	-0.01	26.13	12.31	cooling		
29.39	-0.02	26.46	 0.00	26.19	12.32	cooling		
29.38	-0.03	26.45	-0.01	26.19	12.30	cooling		
29.38	-0.03	26.43	-0.02	26.19	12.29	cooling		
29.35	-0.05	26.45	-0.00	26.19	12.28	cooling		
29.35	-0.05	26.43	-0.01	26.19	12.28	cooling		
29.33	-0.05	26.43	-0.01	26.19	12.27	cooling		
29.34	-0.04	26.43	-0.01	26.19	12.28	cooling		
29.32	-0.05	26.43	-0.01	26.19	12.27	cooling		
29.31	-0.06	26.43	-0.01	26.19	12.26	cooling		
29.30	-0.06	26.43	-0.01	26.19	12.26	cooling		
29.29	-0.07	26.46	 0.01	26.19	12.27	cooling		
29.28	-0.07	26.45	 0.00	26.19	12.26	cooling		
29.27	-0.07	26.43	-0.01	26.19	12.25	cooling		
29.26	-0.08	26.46	 0.01	26.19	12.26	cooling		
29.23	-0.09	26.45	 0.00	26.19	12.24	cooling		
29.22	-0.09	26.46	 0.01	26.19	12.24	cooling		
29.20	-0.10	26.45	-0.00	26.19	12.23	cooling		
29.17	-0.12	26.45	-0.00	26.19	12.21	cooling		
29.16	-0.12	26.45	-0.00	26.19	12.21	cooling		
29.15	-0.11	26.45	-0.00	26.19	12.21	cooling		
29.13	-0.12	26.46	 0.01	26.19	12.21	cooling		
29.10	-0.13	26.46	 0.01	26.19	12.20	cooling		
29.10	-0.12	26.47	 0.02	26.19	12.22	cooling		
29.10	-0.11	26.45	-0.00	26.19	12.20	cooling		
29.06	-0.13	26.47	 0.02	26.19	12.20	cooling		
29.05	-0.13	26.45	-0.00	26.19	12.18	cooling		
29.04	-0.12	26.45	-0.00	26.19	12.18	cooling		
29.04	-0.11	26.46	 0.01	26.19	12.20	cooling		
29.03	-0.11	26.47	 0.01	26.19	12.20	cooling		
29.00	-0.12	26.46	 0.00	26.19	12.18	cooling		
29.00	-0.11	26.45	-0.01	26.19	12.18	cooling	light	
29.00	-0.10	26.46	 0.00	26.19	12.20	cooling	light	
28.98	-0.11	26.45	-0.01	26.19	12.18	cooling	light	
28.99	-0.09	26.46	 0.00	26.13	12.20	cooling	light	
28.99	-0.08	26.42	-0.03	26.19	12.17	cooling	light	
28.99	-0.07	26.46	 0.01	26.19	12.21	cooling	light	
29.00	-0.06	26.46	 0.01	26.19	12.22	cooling	light	
29.00	-0.05	26.45	-0.00	26.19	12.22	cooling	light	
28.99	-0.06	26.46	 0.01	26.19	12.22	cooling	light	
29.00	-0.04	26.46	 0.00	26.19	12.23	cooling	light	
29.02	-0.02	26.45	-0.01	26.19	12.24	cooling	light	
29.00	-0.03	26.46	 0.00	26.19	12.24	cooling	light	
29.00	-0.03	26.46	 0.00	26.19	12.24	cooling	light	
29.00	-0.03	26.47	 0.01	26.19	12.25	cooling	light	
29.00	-0.02	26.47	 0.01	26.19	12.25	cooling	light	
29.01	-0.01	26.46	 0.00	26.19	12.25	cooling	light	
29.00	-0.02	26.46	 0.00	26.19	12.25	cooling	light	
29.02	-0.00	26.45	-0.01	26.19	12.25	cooling	light	
29.01	-0.01	26.46	 0.00	26.19	12.25	cooling	light	
29.03	 0.00	26.46	 0.00	26.19	12.26	cooling	light	
29.03	 0.01	26.45	-0.01	26.19	12.26	cooling	light	
29.03	 0.01	26.46	 0.00	26.19	12.27	cooling	light	
29.03	 0.00	26.45	-0.01	26.19	12.25	cooling	light	
29.03	 0.00	26.46	 0.00	26.19	12.26	cooling	light	
29.05	 0.02	26.46	 0.00	26.19	12.28	cooling	light	
29.04	 0.01	26.46	 0.00	26.19	12.27	cooling	light	
29.04	 0.01	26.46	 0.00	26.19	12.27	cooling	light	
29.07	 0.04	26.45	-0.01	26.19	12.28	cooling	light	
